Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,Inc_deg,e_Inc_deg,D_Mpc,e_D_Mpc,log_Mstar,upsilon_disk,upsilon_bulge,c_dm,d_kpc,gamma_true,z_Mstar
6.54,84.18285069193715,4.3743882508495755,24.08,111.48,0.0,31.37,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
7.19,89.6133257437179,4.385762745689762,26.59,108.69,0.0,28.23,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
7.87,84.70200711288712,4.4512965277811904,28.42,108.61,0.0,23.82,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
8.51,84.60196548590744,4.503011987283335,29.67,108.62,0.0,17.55,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
9.16,81.81963045427109,4.504357512436746,30.73,106.75,0.0,10.87,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
9.84,98.01077511170207,4.483320340012627,33.62,102.47,0.0,5.62,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
10.48,87.86309852813355,4.464647104430242,36.6,98.04,0.0,4.16,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
11.13,90.07710611272836,4.449585190561067,38.63,94.48,0.0,2.94,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
11.78,88.1569710657248,4.414702270175509,39.4,91.23,0.0,2.24,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
12.43,88.22903133626512,4.376448348449778,39.69,88.36,0.0,1.71,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
13.08,87.3277010309461,4.355564418465214,40.46,85.84,0.0,1.3,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
13.73,95.41217325736439,4.3550861800681115,42.0,83.43,0.0,0.82,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
14.38,82.49068801885524,4.350528381980424,43.44,80.87,0.0,0.52,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
15.03,79.93607844329361,4.33433179875559,44.21,78.55,0.0,0.5,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
15.68,82.33244057946268,4.336015678395751,45.27,76.81,0.0,0.52,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
16.33,81.19653039003963,4.350134719704644,46.72,75.17,0.0,0.37,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
16.98,90.49229275749005,4.361712935541063,48.07,73.49,0.0,0.21,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
17.72,91.00379228082431,4.370900055943063,49.41,71.61,0.0,0.14,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
18.28,83.47376414228337,4.384429204667045,50.57,70.3,0.0,0.12,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
19.02,81.66705231768117,4.388445174572669,51.53,68.7,0.0,0.08,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
19.67,86.10674703886949,4.383092682654119,52.02,67.38,0.0,0.06,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
20.32,93.42184623187849,4.367318274870978,52.11,66.16,0.0,0.04,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
20.97,74.58158990449475,4.341078039205759,51.82,65.01,0.0,0.0,0.0,NGC4559,67.0,1.0,9.0,2.7,0.9862565435988309,0.3897819346602416,0.4618086761672484,9040.559406841348,5.498485723512033,0.4589360343945625,0.20531982802718754
0.34,31.311641968349264,1.5882476492491664,-2.27,41.97,0.0,934.63,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
0.67,43.68717705923145,2.3622708105615606,-3.73,62.26,0.0,735.05,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
1.0,58.109578076704416,3.054742456161925,-5.02,80.4,0.0,565.71,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
1.32,70.75010590762544,3.308268867460615,-6.13,86.74,0.0,426.63,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
1.65,73.4636368631261,3.528414746363982,-7.07,92.13,0.0,379.56,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
1.98,73.78474763242278,3.764848365934764,-7.85,97.94,0.0,356.73,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
2.31,77.39522482795721,4.0457878829713,-8.46,104.95,0.0,324.56,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
2.63,78.54306210080746,4.337911492105692,-8.8,112.27,0.0,313.54,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
2.96,91.76955132421608,4.6806051478207005,-8.85,120.94,0.0,291.35,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
3.28,100.10629412402113,5.013060700253575,-8.55,129.34,0.0,267.64,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
3.61,106.15727785007347,5.3302654946657455,-7.82,137.29,0.0,237.08,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
3.94,111.2821368617012,5.590323202644357,-6.39,143.65,0.0,203.58,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
4.27,109.22815701350777,5.7859442487157695,-3.64,148.22,0.0,167.76,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
4.6,117.22343193714535,5.8806583005615565,4.74,149.97,0.0,135.4,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
4.94,117.96230368230533,5.909542282694137,8.31,149.81,0.0,108.33,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
5.3,125.1227570507727,5.876911883707287,11.17,147.82,0.0,88.44,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
5.63,127.85541042082572,5.847028349603692,13.71,145.9,0.0,80.36,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
5.96,116.78047160870811,5.879293515316772,15.93,145.72,0.0,73.42,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
6.27,113.47747994496925,5.899931633357083,18.03,145.22,0.0,63.15,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
8.24,116.68382971443879,5.853209185663275,27.98,136.77,0.0,23.82,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
10.3,110.49140213773225,5.697671425772032,36.61,123.8,0.0,11.23,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
11.13,109.48625950083205,5.685363272455229,39.92,119.88,0.0,8.66,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
11.95,113.4794178212717,5.69065879119562,43.13,116.47,0.0,5.98,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
12.72,107.48025318007925,5.6697778782028845,45.67,112.55,0.0,3.85,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
13.58,116.01871763834453,5.630307512205887,47.33,108.33,0.0,2.84,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
14.43,111.21899357139087,5.589994043618461,48.11,104.74,0.0,2.01,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
15.29,112.32253722452207,5.546789686326763,48.44,101.4,0.0,1.41,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
16.02,109.13699780034895,5.507224482261623,48.44,98.71,0.0,0.96,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
16.88,105.11601119963827,5.454127483390792,48.11,95.6,0.0,0.61,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
17.73,102.9737656765875,5.404868103210371,47.66,92.8,0.0,0.44,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
18.59,105.84360578041493,5.355719474884938,47.0,90.22,0.0,0.3,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
19.32,103.52572028383096,5.322319917893653,46.67,88.2,0.0,0.22,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
20.18,107.07066029605247,5.291646852123328,46.56,85.97,0.0,0.15,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
21.04,105.11350356681339,5.256840016076106,46.12,83.92,0.0,0.1,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
21.89,97.31821427000601,5.22158042595531,45.56,82.02,0.0,0.07,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
22.63,104.31888262865161,5.198497635613701,45.34,80.48,0.0,0.05,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
23.48,96.53610561511704,5.1742179012160605,45.12,78.82,0.0,0.04,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
24.34,99.75506918197914,5.146385019954432,44.68,77.25,0.0,0.03,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
25.19,101.03169217541439,5.127042786207444,44.57,75.79,0.0,0.02,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
25.93,92.43903903453257,5.157068248110009,46.56,74.58,0.0,0.01,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
26.78,101.56581322887534,5.055161415461312,42.58,73.28,0.0,0.01,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
27.64,100.78394250999553,5.001440414143575,40.7,72.03,0.0,0.01,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
28.37,98.42820727822581,4.9606051452601925,39.26,71.03,0.0,0.0,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
29.23,96.44635257702694,4.926844898308389,38.26,69.88,0.0,0.0,0.0,NGC6015,60.0,2.0,17.0,5.1,1.2058672128865895,0.5644593628950724,0.5464148796272308,15273.892258425043,11.333338308032685,0.4186784770598666,0.406607614700667
0.13,112.77498569344226,5.613017698081617,-2.47,8.23,149.99,789.02,34497.8,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
0.25,155.43612574778527,8.269698402174766,-2.73,15.54,220.78,767.45,20300.24,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
0.38,192.78492722791253,9.527022839203871,-2.63,23.07,253.99,744.75,12406.57,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
0.51,203.7296518032775,10.114056391912852,-2.41,30.21,269.15,722.72,8657.54,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
0.63,206.57958472064036,10.402610385442772,-2.13,36.51,276.27,702.97,6495.51,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
0.76,205.73979428827835,10.517966801835295,-1.79,43.02,278.6,682.17,5042.31,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
0.89,217.36254216831898,10.576048435631188,-1.58,49.25,279.31,662.0,4041.77,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
1.01,195.2598464250261,10.649337598375283,-1.03,54.76,280.44,643.9,3369.65,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
1.14,218.39086552585306,10.67380384571927,0.66,60.48,280.12,624.86,2769.16,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
1.27,215.22655244975735,10.632127357824913,1.42,65.96,277.94,606.37,2377.1,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
1.39,216.154497294636,10.65673161002257,1.91,70.82,277.61,589.8,2088.11,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
1.52,217.2453240896054,10.657998944207819,2.31,75.88,276.52,572.35,1763.1,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
1.65,205.5696939953936,10.625758066053931,2.69,80.73,274.47,555.42,1547.08,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
1.77,209.0802809164145,10.591416523251608,3.02,85.03,272.42,540.24,1396.25,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
1.9,217.89911139793207,10.55863233512938,3.34,89.52,270.29,524.26,1264.29,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
2.03,215.21097660812572,10.533736807596597,3.66,93.85,268.35,508.76,1155.08,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
2.16,212.54535375922345,10.518551742009059,3.96,97.99,266.67,493.71,1069.65,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
2.28,194.49072433916047,10.52115620946064,4.26,101.66,265.58,480.21,994.58,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
2.41,216.41878643027252,10.537538999006387,4.56,105.49,264.78,466.01,911.52,UGC05253,37.0,4.0,22.9,5.72,1.9334417300940363,0.4587854522890298,0.5590415573664642,5857.838992489144,13.807454930828834,0.2853043885570766,1.073478057214617
